gene_id	ASE01_GFP1	ASE01_GFP2	ASE01_GFP3	ASE01_TES1	ASE01_TES2	ASE01_TES3
ENSG00000278438.1	0	0	0	0	0	0
ENSG00000288998.2	1	4	2	1	7	2
ENSG00000207182.1	0	0	0	0	0	0
ENSG00000151615.3	0	0	0	0	0	0
ENSG00000137473.19	2	2	0	1	0	0
ENSG00000248764.1	0	0	0	0	0	0
ENSG00000248346.1	0	0	0	0	1	1
ENSG00000260090.1	0	0	0	1	0	0
ENSG00000279376.1	1	0	1	0	2	3
ENSG00000286371.1	0	0	0	0	0	0
ENSG00000221369.1	0	0	0	0	0	0
ENSG00000241281.1	0	0	0	0	0	0
ENSG00000249004.1	0	0	0	0	0	1
ENSG00000151617.17	1	9	7	3	4	2
ENSG00000280219.1	0	3	1	3	6	4
ENSG00000251254.1	0	3	0	0	0	0
ENSG00000251688.2	0	2	3	2	2	2
ENSG00000251298.1	1	1	1	1	5	1
ENSG00000164168.8	157	601	556	729	1253	1064
ENSG00000164169.13	120	409	368	47	88	54
ENSG00000071205.12	237	665	483	206	325	248
ENSG00000252951.1	2	3	2	0	2	0
ENSG00000264274.1	5	0	1	1	3	0
ENSG00000240014.3	1	7	3	0	4	1
ENSG00000270387.1	10	28	10	7	17	11
ENSG00000151623.15	15	55	26	51	81	50
ENSG00000250354.1	0	0	0	1	0	1
ENSG00000287292.1	0	0	0	0	1	3
ENSG00000251418.2	0	0	0	0	0	0
ENSG00000201846.1	0	0	0	0	0	0
ENSG00000250357.1	0	0	0	0	0	0
ENSG00000225176.2	0	0	0	0	0	0
ENSG00000279016.1	0	0	0	0	0	0
ENSG00000249317.2	0	0	0	0	0	0
ENSG00000239168.1	0	0	0	0	0	0
ENSG00000249752.1	0	0	0	0	0	0
ENSG00000250252.2	0	0	0	0	2	0
ENSG00000248210.2	1	2	0	0	1	1
ENSG00000234828.9	0	1	1	3	11	3
ENSG00000287565.1	0	0	0	2	0	1
ENSG00000250905.1	0	0	0	1	0	0
ENSG00000251482.1	0	0	0	0	0	0
ENSG00000202331.1	0	0	0	0	0	0
ENSG00000207121.1	0	0	0	0	0	0
ENSG00000250704.1	0	0	0	0	0	0
ENSG00000286711.1	0	0	0	0	0	0
ENSG00000170390.16	187	507	344	426	678	566
ENSG00000238721.1	1	3	0	4	8	1
ENSG00000198589.15	654	2102	1447	1814	2828	2172
ENSG00000248521.1	0	11	2	18	16	9
ENSG00000249690.1	14	34	26	38	67	46
ENSG00000181541.6	4	27	14	18	23	22
ENSG00000183432.6	3	10	4	9	11	11
ENSG00000252451.1	1	5	0	9	7	4
ENSG00000235606.3	1	0	0	0	0	0
ENSG00000145425.10	186	519	894	469	994	670
ENSG00000201264.1	5	16	13	7	9	3
ENSG00000109686.20	203	702	581	343	621	472
ENSG00000208797.1	0	0	0	0	0	0
ENSG00000270681.1	5	16	18	5	12	6
ENSG00000249012.2	2	22	14	15	13	8
ENSG00000189099.12	10	44	18	20	29	20
ENSG00000250350.1	1	1	3	1	4	2
ENSG00000252544.1	1	6	3	0	2	2
ENSG00000270265.1	2	5	3	3	0	1
ENSG00000251611.1	1	11	7	5	10	3
ENSG00000164142.16	339	946	699	342	552	413
ENSG00000253019.1	1	1	0	0	0	2
ENSG00000059691.12	51	186	149	177	359	224
ENSG00000251455.1	1	18	7	16	15	15
ENSG00000249184.2	0	0	0	0	2	1
ENSG00000286761.1	0	0	0	0	0	0
ENSG00000249708.1	0	0	0	0	0	0
ENSG00000249818.2	0	0	0	0	0	0
ENSG00000248991.2	0	0	0	1	0	0
ENSG00000286066.1	0	0	0	0	2	1
ENSG00000251249.2	0	0	0	1	0	1
ENSG00000253077.1	0	0	0	0	0	0
ENSG00000286720.1	0	0	0	1	0	2
ENSG00000245954.10	0	0	0	1	1	2
ENSG00000287504.1	0	0	0	0	0	2
ENSG00000250706.1	0	1	0	0	1	1
ENSG00000251377.2	2	2	0	5	5	1
ENSG00000244544.2	0	0	0	0	0	0
ENSG00000270302.1	0	4	3	6	12	5
ENSG00000270883.1	0	2	3	10	6	11
ENSG00000109670.17	249	798	542	654	1011	771
ENSG00000270751.1	3	11	1	6	10	8
ENSG00000287555.1	65	217	102	138	177	148
ENSG00000264678.1	2	11	3	10	10	4
ENSG00000268471.6	17	49	70	127	204	139
ENSG00000283792.1	0	0	0	0	0	0
ENSG00000243417.1	2	3	1	11	20	19
ENSG00000240669.1	2	1	0	0	2	1
ENSG00000170006.13	154	549	422	285	480	383
ENSG00000248571.1	9	34	10	8	16	9
ENSG00000169989.3	10	37	40	26	33	33
ENSG00000164144.16	266	789	770	805	1323	1113
ENSG00000250980.1	6	52	21	29	41	33
ENSG00000231841.1	3	7	6	14	31	22
ENSG00000287642.3	4	8	4	9	26	23
ENSG00000137460.10	56	169	168	126	248	206
ENSG00000249022.2	1	1	0	0	0	0
ENSG00000109654.16	1722	5481	4202	1813	3013	2304
ENSG00000288637.1	29	79	25	68	126	63
ENSG00000252030.1	5	26	13	13	10	8
ENSG00000201786.1	6	35	14	10	12	11
ENSG00000213406.3	20	69	52	22	39	24
ENSG00000121211.8	15	56	22	34	50	37
ENSG00000243883.3	3	7	4	10	11	4
ENSG00000121210.16	66	299	209	166	294	226
ENSG00000287216.1	1	7	1	1	1	1
ENSG00000290441.1	0	0	0	0	0	1
ENSG00000248208.1	0	0	0	0	0	1
ENSG00000250771.3	0	0	0	0	0	0
ENSG00000137462.9	0	1	2	0	2	2
ENSG00000145428.15	8	9	10	2	6	2
ENSG00000249309.1	2	2	0	0	0	0
ENSG00000145423.5	0	0	0	0	0	0
ENSG00000280241.4	0	1	2	0	0	0
ENSG00000197410.14	3	19	17	3	8	5
ENSG00000278981.1	0	0	0	0	0	0
ENSG00000280005.1	0	0	0	0	0	0
ENSG00000249200.1	0	0	0	0	0	0
ENSG00000250609.1	0	1	1	0	2	0
ENSG00000171566.12	171	590	615	598	1047	737
ENSG00000200350.1	2	8	6	9	13	10
ENSG00000248611.1	0	0	0	0	0	0
ENSG00000171564.12	0	0	0	1	0	0
ENSG00000171560.18	0	0	0	0	1	0
ENSG00000171557.17	1	0	2	3	2	0
ENSG00000287770.1	0	0	0	0	0	1
ENSG00000121207.12	39	174	124	212	305	282
ENSG00000249074.1	0	0	0	0	0	0
ENSG00000249041.1	0	0	1	1	1	1
ENSG00000249692.1	0	1	0	0	1	0
ENSG00000151962.8	3	14	2	18	29	14
ENSG00000222582.1	0	0	0	0	0	0
ENSG00000252604.1	0	0	0	0	0	1
ENSG00000250910.8	8	45	30	36	57	32
ENSG00000250538.6	0	5	2	1	4	4
ENSG00000185149.6	1	3	2	10	23	14
ENSG00000249924.2	0	0	0	0	0	1
ENSG00000164114.19	129	471	479	403	768	589
ENSG00000250205.1	0	0	0	0	0	0
ENSG00000250398.1	0	0	0	0	0	0
ENSG00000271606.1	0	0	0	0	0	0
ENSG00000287730.1	0	0	0	1	3	1
ENSG00000249247.1	0	0	0	0	1	0
ENSG00000249770.1	0	0	0	0	1	0
ENSG00000248748.1	0	0	0	0	0	0
ENSG00000248548.1	0	0	0	0	0	0
ENSG00000249127.1	0	0	0	0	0	0
ENSG00000249698.1	0	0	0	0	0	0
ENSG00000248420.1	0	0	0	0	0	0
ENSG00000249386.1	0	0	0	0	0	0
ENSG00000251223.1	0	0	0	0	0	0
ENSG00000248907.1	0	0	0	0	0	0
ENSG00000251407.1	0	0	0	0	0	0
ENSG00000251244.3	0	0	0	0	0	1
ENSG00000164116.17	3	4	14	31	83	62
ENSG00000260244.1	0	0	0	0	0	0
ENSG00000061918.14	36	94	102	248	422	305
ENSG00000256394.3	6	16	10	0	2	4
ENSG00000151790.9	22	65	49	266	395	380
ENSG00000256043.5	50	205	186	308	488	385
ENSG00000289320.1	0	0	0	0	1	0
ENSG00000249013.1	0	0	0	0	0	0
ENSG00000251511.1	0	0	0	2	2	2
ENSG00000251283.1	0	0	1	0	0	0
ENSG00000249479.1	0	0	0	0	0	0
ENSG00000248912.1	0	0	0	0	0	2
ENSG00000145431.11	329	1117	906	284	465	361
ENSG00000248629.1	7	19	17	4	5	5
ENSG00000280284.1	0	13	5	8	2	5
ENSG00000278880.1	2	14	2	4	4	1
ENSG00000250622.1	0	0	3	0	0	0
ENSG00000252350.1	0	0	1	0	0	0
ENSG00000252524.1	0	0	0	0	0	0
ENSG00000109738.11	87	300	346	28	36	33
ENSG00000199859.1	0	0	0	0	0	0
ENSG00000120251.22	0	3	3	7	12	4
ENSG00000249819.1	1	0	0	0	0	0
ENSG00000286133.2	0	0	0	0	1	1
ENSG00000234111.6	0	0	0	1	0	1
ENSG00000249275.1	0	0	0	0	0	1
ENSG00000200521.1	0	0	0	0	0	0
ENSG00000249627.1	0	0	1	0	0	0
ENSG00000279703.1	0	0	0	0	0	0
ENSG00000286862.1	0	0	0	0	0	1
ENSG00000287226.1	0	1	0	2	3	0
ENSG00000279994.1	0	0	1	0	0	0
ENSG00000250475.1	0	1	1	0	0	1
ENSG00000279139.1	0	1	0	0	0	0
ENSG00000280140.1	0	1	3	1	5	3
ENSG00000164125.16	225	649	662	90	149	102
ENSG00000248429.5	31	108	87	5	8	4
ENSG00000287822.1	4	21	10	1	1	0
ENSG00000251073.1	3	6	9	0	0	2
ENSG00000250604.2	2	5	1	0	1	1
ENSG00000164124.11	41	130	87	26	39	28
ENSG00000286558.1	0	3	6	2	1	1
ENSG00000251429.1	4	10	6	5	7	3
ENSG00000171509.16	1	3	5	0	1	1
ENSG00000199634.1	0	0	0	0	0	0
ENSG00000248387.1	0	0	0	0	0	0
ENSG00000249901.1	0	0	0	0	0	0
ENSG00000205208.5	36	145	143	122	176	159
ENSG00000171503.13	136	391	350	828	1298	960
ENSG00000271817.2	0	0	0	0	0	0
ENSG00000171497.5	54	151	154	181	328	286
ENSG00000052795.13	218	758	497	556	949	739
ENSG00000206703.1	1	4	1	1	1	2
ENSG00000289999.1	4	15	3	12	9	10
ENSG00000164123.7	0	13	4	9	17	8
ENSG00000274535.1	1	1	4	1	1	6
ENSG00000248988.1	0	0	0	1	0	1
ENSG00000249367.1	0	0	0	0	2	0
ENSG00000206978.1	0	0	0	0	0	0
ENSG00000109756.10	599	1806	1452	1145	1895	1497
ENSG00000264105.1	0	0	0	0	0	0
ENSG00000283379.1	0	0	0	0	0	0
ENSG00000248552.1	0	0	0	0	0	0
ENSG00000250180.1	0	0	0	0	0	0
ENSG00000250488.2	0	0	0	0	0	0
ENSG00000250997.1	0	0	0	0	0	0
ENSG00000249425.1	0	0	0	0	0	0
ENSG00000242635.2	0	0	0	0	0	0
ENSG00000249568.1	0	0	0	0	0	1
ENSG00000168843.14	0	0	0	3	1	4
ENSG00000249419.1	0	0	0	0	0	0
ENSG00000251253.1	0	0	0	0	0	0
ENSG00000248396.1	0	2	0	0	0	0
ENSG00000248431.2	46	223	148	48	74	66
ENSG00000287072.1	25	82	45	11	6	9
ENSG00000251123.1	4	11	3	1	1	1
ENSG00000283468.1	0	1	0	0	0	0
ENSG00000250027.1	7	31	16	5	9	8
ENSG00000145414.9	95	369	277	92	139	119
ENSG00000250547.1	0	0	0	0	1	0
ENSG00000164128.7	219	600	604	258	450	343
ENSG00000164129.12	0	0	2	1	1	3
ENSG00000227283.1	0	0	1	0	0	0
ENSG00000151005.5	1	4	2	0	4	0
ENSG00000198498.10	74	250	247	234	399	307
ENSG00000145416.14	310	1006	735	234	327	287
ENSG00000273449.1	7	37	24	35	31	31
ENSG00000253001.1	11	36	13	6	4	2
ENSG00000177803.7	24	81	21	7	12	2
ENSG00000250746.1	38	121	67	12	7	14
ENSG00000248546.3	23	52	13	2	10	1
ENSG00000251162.1	0	0	0	0	0	0
ENSG00000223037.1	0	0	0	0	0	0
ENSG00000248162.1	0	0	0	0	1	0
ENSG00000248771.5	0	0	0	0	0	0
ENSG00000201050.1	0	0	0	0	0	0
ENSG00000248329.6	0	0	1	0	0	0
ENSG00000250227.1	0	0	0	0	0	0
ENSG00000244146.1	0	0	0	0	0	0
ENSG00000285563.1	0	0	0	0	1	0
ENSG00000221891.2	0	0	0	0	0	0
ENSG00000270960.1	0	0	0	0	0	0
ENSG00000248645.1	0	0	0	0	0	0
ENSG00000121089.4	1	1	0	1	1	0
ENSG00000236941.6	0	0	0	0	0	0
ENSG00000183439.10	1	5	6	4	5	9
ENSG00000250486.5	4	15	19	8	7	14
ENSG00000248229.1	0	1	0	0	0	0
ENSG00000250887.1	0	0	0	0	0	0
ENSG00000250712.1	0	0	0	0	0	0
ENSG00000240674.1	0	0	0	0	0	0
ENSG00000176979.14	0	0	0	0	0	0
ENSG00000276623.1	0	0	0	0	0	0
ENSG00000250430.1	0	0	0	0	0	0
ENSG00000249617.1	0	0	0	2	0	1
ENSG00000250374.5	0	2	2	1	4	2
ENSG00000170088.14	123	408	376	288	567	413
ENSG00000109466.14	139	403	364	195	310	240
ENSG00000200974.1	1	8	3	2	0	1
ENSG00000229894.5	6	33	17	6	14	12
ENSG00000052802.13	158	471	578	801	1384	1074
ENSG00000109472.14	4	15	18	72	109	100
ENSG00000207559.1	0	0	0	0	1	0
ENSG00000251596.1	0	1	1	6	10	4
ENSG00000248287.1	0	0	0	1	0	0
ENSG00000248327.1	0	0	0	0	7	2
ENSG00000287424.1	0	2	1	1	2	1
ENSG00000250725.2	0	0	0	1	0	0
ENSG00000249500.1	0	1	4	0	0	1
ENSG00000038295.8	0	2	0	0	2	0
ENSG00000252959.1	0	0	0	0	0	0
ENSG00000206711.1	0	0	0	0	0	0
ENSG00000249675.1	0	0	0	1	0	1
ENSG00000196104.11	0	0	0	0	0	0
ENSG00000212373.1	0	0	0	0	0	0
ENSG00000250150.1	0	0	0	0	0	0
ENSG00000240772.3	0	0	0	0	0	0
ENSG00000248913.1	0	0	0	0	0	0
ENSG00000222721.1	0	0	0	0	0	0
ENSG00000270336.1	0	0	0	0	0	0
ENSG00000248601.1	0	0	0	0	1	0
ENSG00000109511.12	11	62	29	15	30	19
ENSG00000287188.1	19	69	39	23	30	29
ENSG00000137628.18	1347	4416	3009	1472	2426	1801
ENSG00000181381.15	1781	6135	4040	1401	2095	1621
ENSG00000207171.1	5	27	17	4	5	3
ENSG00000129116.20	1368	4044	3319	1308	2444	1825
ENSG00000229226.3	1	3	2	0	0	0
ENSG00000249623.1	6	27	21	0	1	0
ENSG00000206613.1	3	7	4	1	0	1
ENSG00000214676.4	8	30	13	4	8	6
ENSG00000249609.1	16	62	28	27	28	21
ENSG00000279384.1	31	90	48	37	43	42
ENSG00000145439.12	115	392	312	115	206	170
ENSG00000201176.1	6	17	13	8	12	10
ENSG00000201818.1	0	6	3	2	3	3
ENSG00000251445.1	0	0	0	2	0	2
ENSG00000154447.15	261	916	697	707	1328	941
ENSG00000214671.4	2	6	0	17	21	10
ENSG00000251171.1	8	41	15	27	58	23
ENSG00000289249.2	0	0	0	0	0	0
ENSG00000137601.18	276	914	619	237	341	261
ENSG00000286302.1	14	38	18	4	18	20
ENSG00000109572.16	515	1627	1562	2393	4042	3218
ENSG00000056050.7	40	148	192	86	154	141
ENSG00000229204.3	0	0	2	0	0	0
ENSG00000248625.1	0	0	0	0	0	0
ENSG00000287660.1	0	0	0	0	0	1
ENSG00000288003.1	2	1	0	0	1	0
ENSG00000248319.4	0	2	0	11	11	11
ENSG00000287298.1	0	0	0	0	0	2
ENSG00000289508.2	0	1	0	7	6	4
ENSG00000251200.2	0	0	0	0	0	0
ENSG00000249955.2	8	12	14	59	89	81
ENSG00000198948.12	271	803	588	4351	7105	6046
ENSG00000109576.14	32	120	93	95	156	111
ENSG00000248822.1	0	0	0	0	0	1
ENSG00000248739.1	0	0	0	0	0	0
ENSG00000250266.3	0	0	0	0	0	0
ENSG00000251061.2	0	0	0	0	0	0
ENSG00000250082.1	0	0	0	0	0	0
ENSG00000181359.5	0	0	0	0	0	0
ENSG00000250968.1	0	0	0	1	0	0
ENSG00000249943.1	0	0	0	0	0	0
ENSG00000251961.1	0	0	0	0	0	0
ENSG00000286580.1	0	0	0	0	0	0
ENSG00000248872.2	0	0	0	0	0	0
ENSG00000249525.1	0	0	0	0	0	0
ENSG00000248755.1	0	0	0	0	0	0
ENSG00000278502.1	0	0	0	0	0	0
ENSG00000248339.1	0	0	0	0	0	0
ENSG00000287210.1	0	0	0	0	0	0
ENSG00000249297.2	0	0	0	0	0	0
ENSG00000251176.1	0	0	0	0	0	0
ENSG00000174473.17	3	12	14	2	5	10
ENSG00000248637.1	0	0	0	0	0	0
ENSG00000245213.7	21	100	49	63	122	76
ENSG00000241652.3	0	0	0	0	0	0
ENSG00000109586.12	203	654	625	357	637	500
ENSG00000221296.2	0	0	3	0	0	1
ENSG00000290017.1	7	14	11	5	9	13
ENSG00000248774.1	6	18	10	4	6	6
ENSG00000164104.12	225	721	966	187	387	262
ENSG00000288728.2	6	25	19	10	7	14
ENSG00000272870.4	21	82	91	25	30	28
ENSG00000164105.4	126	293	394	167	278	238
ENSG00000164106.8	114	299	282	105	148	110
ENSG00000288025.1	50	142	65	69	100	52
ENSG00000242882.1	12	31	21	18	18	13
ENSG00000286226.1	2	24	9	5	9	5
ENSG00000252898.1	1	5	1	1	2	0
ENSG00000261646.1	14	28	14	17	20	15
ENSG00000286039.3	0	1	1	1	2	0
ENSG00000288776.1	0	1	1	0	0	0
ENSG00000164107.9	0	4	0	0	0	0
ENSG00000237125.13	0	1	3	0	1	0
ENSG00000234801.3	0	0	0	1	0	1
ENSG00000213370.3	0	0	0	0	0	0
ENSG00000250708.3	0	0	0	0	0	0
ENSG00000250043.1	0	1	1	0	0	0
ENSG00000251216.2	0	0	0	0	0	0
ENSG00000248174.8	0	2	1	0	1	2
ENSG00000250957.1	0	0	0	0	0	0
ENSG00000251213.1	0	0	1	0	0	0
ENSG00000289179.1	0	0	0	1	1	0
ENSG00000289210.1	8	19	13	20	23	23
ENSG00000164117.14	94	295	313	431	765	532
ENSG00000164118.13	66	295	235	564	992	757
ENSG00000249875.1	1	1	1	5	17	18
ENSG00000265846.1	0	0	0	0	0	0
ENSG00000164120.14	1	0	5	21	32	23
ENSG00000251584.2	0	0	0	0	0	0
ENSG00000250596.2	0	1	1	0	1	0
ENSG00000145451.13	0	1	0	3	3	5
ENSG00000168594.15	0	0	0	0	0	0
ENSG00000250200.1	0	0	0	0	0	0
ENSG00000250431.1	0	0	0	0	0	0
ENSG00000249411.1	0	0	0	0	1	0
ENSG00000286494.1	0	0	0	0	0	0
ENSG00000249284.1	0	0	0	0	0	0
ENSG00000248551.1	0	0	0	1	0	0
ENSG00000249945.2	0	0	0	0	0	0
ENSG00000251174.1	0	0	0	0	0	0
ENSG00000248574.1	1	0	0	0	0	1
ENSG00000289392.1	17	68	46	20	15	19
ENSG00000150625.17	2018	6126	6696	3006	4901	3938
ENSG00000249106.1	195	736	369	172	201	141
ENSG00000248249.1	0	3	2	0	5	0
ENSG00000250372.1	0	0	0	15	20	18
ENSG00000150627.16	78	254	183	264	428	319
ENSG00000201516.1	1	3	0	2	2	0
ENSG00000150628.7	2	7	14	34	30	26
ENSG00000164122.9	0	1	3	0	3	1
ENSG00000248980.1	0	1	1	0	3	2
ENSG00000289149.1	0	7	2	8	11	12
ENSG00000129128.13	394	1228	1044	769	1220	1010
ENSG00000289520.1	10	29	20	35	56	36
ENSG00000248480.1	1	0	0	0	0	0
ENSG00000248388.5	1	14	7	0	1	1
ENSG00000150630.4	77	283	253	23	49	32
ENSG00000287544.1	0	5	7	2	9	4
ENSG00000249458.1	0	0	0	1	0	0
ENSG00000250263.2	0	1	0	0	2	0
ENSG00000222859.1	0	0	3	2	0	0
ENSG00000249008.1	0	0	0	0	0	0
ENSG00000109674.4	64	215	247	21	44	35
ENSG00000249084.1	4	22	5	1	0	2
ENSG00000038002.9	69	233	308	51	99	79
ENSG00000250131.2	0	14	5	6	6	9
ENSG00000201931.1	0	1	1	1	1	0
ENSG00000251416.1	0	0	0	0	0	0
ENSG00000231171.4	0	0	0	0	0	1
ENSG00000251504.1	0	0	0	0	0	0
ENSG00000253000.1	0	0	0	0	0	0
ENSG00000241877.1	0	0	0	0	0	0
ENSG00000201727.1	0	0	0	0	0	0
ENSG00000212191.1	0	0	0	0	0	0
ENSG00000250839.1	0	0	0	0	0	0
ENSG00000250993.1	109	411	272	47	71	46
ENSG00000248921.1	0	0	0	0	0	0
ENSG00000287083.1	0	1	1	1	2	3
ENSG00000287775.1	2	1	3	1	0	1
ENSG00000289951.1	0	0	0	1	0	0
ENSG00000251025.1	0	1	0	0	0	0
ENSG00000249883.1	0	0	0	0	0	0
ENSG00000248197.1	0	0	0	0	0	0
ENSG00000248770.1	0	0	0	0	0	0
ENSG00000249460.2	0	0	0	1	1	0
ENSG00000225356.3	0	0	0	0	0	0
ENSG00000286860.1	0	0	0	0	0	0
ENSG00000287948.1	0	0	0	0	0	0
ENSG00000251336.1	0	0	0	0	0	0
ENSG00000251742.1	0	0	1	0	0	0
ENSG00000177822.10	106	294	221	61	118	87
ENSG00000251433.1	0	0	0	0	0	1
ENSG00000218336.9	349	1051	842	668	1213	878
ENSG00000248266.1	5	13	7	9	9	3
ENSG00000290012.1	14	31	26	17	16	11
ENSG00000221227.1	3	14	6	5	7	1
ENSG00000252343.1	3	13	1	0	6	4
ENSG00000251714.1	0	5	2	0	0	1
ENSG00000248816.1	3	1	2	1	3	2
ENSG00000248694.1	1	0	4	2	5	1
ENSG00000286119.1	0	0	0	6	13	10
ENSG00000272646.1	1	3	5	1	3	3
ENSG00000129187.15	231	605	714	485	978	643
ENSG00000286821.1	0	0	0	0	0	0
ENSG00000250636.1	0	0	0	0	0	0
ENSG00000230219.3	0	0	0	0	0	0
ENSG00000273180.1	0	0	0	0	0	0
ENSG00000272784.1	0	1	0	0	0	0
ENSG00000251359.4	0	6	5	1	2	4
ENSG00000151718.16	608	1975	1573	247	357	299
ENSG00000251128.1	6	16	7	2	8	1
ENSG00000177300.7	0	0	0	0	0	0
ENSG00000185758.9	5	18	8	2	4	6
ENSG00000250292.1	1	2	2	0	1	1
ENSG00000248376.2	0	0	0	1	0	1
ENSG00000168564.6	210	803	842	601	1105	822
ENSG00000213434.2	2	3	1	3	4	3
ENSG00000232648.4	6	16	14	8	10	9
ENSG00000168556.7	17	59	74	49	88	79
ENSG00000272744.1	1	0	3	3	1	0
ENSG00000182552.15	30	141	163	142	258	197
ENSG00000252157.1	0	2	1	4	6	4
ENSG00000168538.16	312	911	869	833	1490	1109
ENSG00000201433.1	3	5	4	4	6	13
ENSG00000251739.1	4	6	8	11	11	6
ENSG00000287349.1	1	2	3	10	16	9
ENSG00000283383.1	0	0	0	0	0	0
ENSG00000173320.12	12	29	26	23	53	24
ENSG00000248206.2	2	7	4	5	3	3
ENSG00000283355.1	0	1	1	0	1	2
ENSG00000250726.1	0	0	0	0	0	0
ENSG00000164303.11	2	2	1	0	2	0
ENSG00000287433.1	0	0	0	0	0	0
ENSG00000240159.1	0	0	1	0	0	0
ENSG00000244512.3	0	0	0	0	0	0
ENSG00000227765.4	0	1	0	1	0	0
ENSG00000180712.5	1	8	4	10	38	22
ENSG00000249096.7	13	60	41	98	154	114
ENSG00000168310.12	287	1016	751	855	1535	1253
ENSG00000251878.1	1	9	1	9	5	9
ENSG00000270426.1	17	47	24	33	40	24
ENSG00000271646.1	21	66	32	32	66	43
ENSG00000286292.2	4	8	13	13	15	18
ENSG00000271538.7	4	3	9	19	43	28
ENSG00000249056.1	0	0	0	0	1	0
ENSG00000254233.1	1	3	7	0	2	4
ENSG00000164305.20	148	567	583	666	1139	982
ENSG00000164306.11	45	165	124	191	319	241
ENSG00000151725.12	68	289	357	72	134	78
ENSG00000151726.16	77	223	179	136	240	176
ENSG00000249138.1	1	1	0	1	4	2
ENSG00000251139.2	0	3	2	3	5	1
ENSG00000286256.2	0	0	0	0	0	1
ENSG00000251230.7	0	0	0	0	2	2
ENSG00000266698.1	0	0	0	0	0	0
ENSG00000289139.1	0	0	0	0	0	0
ENSG00000249173.8	0	0	0	0	0	0
ENSG00000289197.2	0	0	0	0	0	0
ENSG00000251147.1	0	0	0	0	0	0
ENSG00000263458.1	0	0	0	0	0	0
ENSG00000279460.1	0	0	0	0	0	0
ENSG00000248517.1	0	0	0	0	0	0
ENSG00000187821.9	0	0	0	0	1	0
ENSG00000250754.6	0	0	0	0	0	0
ENSG00000249520.1	0	0	0	0	0	0
ENSG00000287183.1	0	0	0	0	0	0
ENSG00000151729.11	84	273	286	538	1036	714
ENSG00000164323.15	263	834	875	545	998	763
ENSG00000109762.17	151	426	324	437	708	531
ENSG00000109771.16	71	204	99	137	199	214
ENSG00000250410.1	8	28	18	11	24	26
ENSG00000186352.9	19	55	48	54	77	70
ENSG00000109775.11	79	240	237	273	491	322
ENSG00000207231.1	1	4	1	1	9	8
ENSG00000205129.9	17	78	55	24	40	25
ENSG00000168491.10	4	27	26	56	89	94
ENSG00000249679.3	6	16	17	3	6	2
ENSG00000154553.17	67	215	180	73	146	117
ENSG00000154556.20	267	836	530	207	340	290
ENSG00000233110.1	5	27	16	9	10	7
ENSG00000235902.1	4	12	3	2	7	6
ENSG00000207497.1	0	6	4	0	0	0
ENSG00000285745.1	3	6	1	0	0	0
ENSG00000235149.1	0	0	0	1	0	1
ENSG00000222727.1	0	0	0	0	0	0
ENSG00000164342.14	96	327	308	78	127	101
ENSG00000109794.14	19	74	51	44	78	74
ENSG00000253013.1	0	2	0	2	5	0
ENSG00000250327.1	0	1	1	1	1	1
ENSG00000251008.1	0	0	1	1	3	2
ENSG00000279943.1	3	10	2	5	5	10
ENSG00000145476.16	177	499	440	303	547	357
ENSG00000290316.1	0	0	0	0	0	0
ENSG00000164344.17	1	2	0	2	2	1
ENSG00000088926.15	0	0	0	0	2	1
ENSG00000251165.6	0	1	0	0	0	1
ENSG00000287667.1	0	0	0	0	0	0
ENSG00000213332.4	0	0	0	0	0	0
ENSG00000272297.2	0	0	0	0	0	0
ENSG00000212387.1	0	0	0	0	0	0
ENSG00000168412.7	1	2	0	2	3	3
ENSG00000083857.15	3902	11715	7918	2446	4867	3447
ENSG00000287169.1	26	68	29	16	18	15
ENSG00000250829.2	5	14	12	4	11	7
ENSG00000272218.1	0	12	5	2	1	1
ENSG00000249539.1	1	3	5	3	3	1
ENSG00000249742.2	2	6	3	0	0	0
ENSG00000250971.3	0	2	3	0	1	1
ENSG00000287571.1	0	0	0	0	0	0
ENSG00000249747.1	0	0	0	0	1	0
ENSG00000250658.1	0	1	1	14	23	14
ENSG00000250042.1	0	0	0	0	0	0
ENSG00000250620.2	0	0	2	0	0	0
ENSG00000251643.1	0	0	0	0	0	0
ENSG00000251490.1	0	0	0	0	0	0
ENSG00000250590.6	0	2	0	0	0	1
ENSG00000249642.2	0	1	0	0	0	0
ENSG00000249162.1	0	0	0	0	0	0
ENSG00000286641.1	0	0	0	0	0	0
ENSG00000213331.4	0	0	0	0	0	0
ENSG00000179059.10	0	0	0	0	0	2
ENSG00000179046.9	0	1	2	2	3	2
ENSG00000241011.1	0	0	0	0	0	0
ENSG00000201085.1	0	0	0	1	1	0
ENSG00000184108.8	0	0	0	0	0	0
ENSG00000247130.2	0	0	0	0	0	0
ENSG00000248370.2	0	0	0	0	3	0
ENSG00000242169.2	0	0	0	0	0	0
ENSG00000248880.1	0	2	0	1	0	1
ENSG00000249378.8	0	3	0	36	76	67
ENSG00000289879.1	0	0	0	0	1	0
ENSG00000250523.1	0	0	0	1	2	1
ENSG00000275826.1	0	0	1	2	0	0
ENSG00000252275.1	0	0	0	0	0	0
ENSG00000180015.12	15	90	75	67	81	72
ENSG00000278974.1	16	94	132	73	162	117
ENSG00000249269.2	0	0	0	0	0	0
ENSG00000251619.1	0	0	0	0	0	1
ENSG00000250626.3	0	0	1	0	0	0
